DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
MNIST,0.9826282444308195,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,256,0.001
MNIST,1.622113222971592,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,256,0.005
MNIST,2.047925608011445,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,256,0.01
MNIST,1.353668506029021,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,512,0.0001
MNIST,1.1238503985285102,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,512,0.0005
MNIST,1.0708154506437768,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,512,0.001
MNIST,5.464949928469242,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,512,0.005
MNIST,6.617923564275496,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,100,512,0.01
MNIST,1.358982219497241,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,64,0.0001
MNIST,1.2730431228285306,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,64,0.0005
MNIST,0.97537298181075,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,64,0.001
MNIST,8.57122419783364,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,64,0.005
MNIST,3.4211117923564274,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,64,0.01
MNIST,1.0450643776824033,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,128,0.0001
MNIST,0.9770079705702023,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,128,0.0005
MNIST,1.1119967300224811,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,128,0.001
MNIST,4.333946454118128,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,128,0.005
MNIST,1.795728591865931,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,128,0.01
MNIST,1.1098508072757,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,256,0.0001
MNIST,1.19507459636215,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,256,0.0005
MNIST,0.9959125281013693,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,256,0.001
MNIST,6.573983241365216,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,256,0.005
MNIST,1.5770488452891886,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,256,0.01
MNIST,1.3869814020028612,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,512,0.0001
MNIST,0.9432863274064991,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,512,0.0005
MNIST,1.0917637441242591,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,512,0.001
MNIST,8.192213366033108,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,512,0.005
MNIST,4.591661557326794,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,200,512,0.01
